"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","ID","talker","gender","order","duration","speech_rate","transcript","Order","clip1_id","clip2_id","clip1_speaker","clip2_speaker","clip1_gender","clip2_gender","clip1_transcript","clip2_transcript","block_type","block_number","counterbalance_id","accuracy","question_order","result"
"","","","","","html-keyboard-response","378","1231741","0.0-378.0","","","","","","","","","","","","480","
            <center>
                <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
                <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
            </center>
            <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","20","F5_02","F4_02","F5","F4","female","female","My father also, you know,","Yeah, a little bit, like elementary school.","short","6","1","","",""
"","","","","","survey","379","1314412","0.0-379.0","","","","","","","","","","","","81120","","{""P0_Q0"":null,""zipcode_growing_up"":""10032"",""zipcode_teenage_years"":""07626"",""zipcode_adult_years"":""02131"",""zipcode_current"":""02131"",""gender"":""Female"",""age"":""1961"",""race"":[""Hispanic or Latino""],""income"":50000,""education"":""Undergraduate degree""}","","","","","","","","","","","","","","","","","","","","[]","",""
"","","","","","survey-html-form","380","1332586","0.0-380.0","","","","","","","","","","","","17920","","{""lang1"":""English"",""lang2"":""Spanish"",""lang3"":"""",""lang4"":"""",""lang5"":""""}","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey","381","1368637","0.0-381.0","","","","","","","","","","","","35786","","{""family_generations_in_area"":""1"",""boston_accent_opinion"":""Yes"",""boston_accent_area"":""South Boston""}","","","","","","","","","","","","","","","","","","","","[]","",""
"","","","","","survey","382","1428301","0.0-382.0","","","","","","","","","","","","59399","","{""speak_with"":""No"",""immigrant_percentage"":""50%"",""Boston_people"":5,""boston_friends"":""No"",""boston_family"":""No""}","","","","","","","","","","","","","","","","","","","","[]","",""
"","","","","","survey-html-form","383","1512579","0.0-383.0","","","","","","","","","","","","84025","","{""word1"":""delivery"",""word2"":""pronounciation"",""word3"":""expression""}","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey","384","1718707","0.0-384.0","","","","","","","","","","","","205914","","{""neighborhood_changes_opinion"":""New businesses have made Roslindale more attractive to live in, though it's become less diverse. It has greatly impacted the traffic, as more people commute from this area instead of taking public transportation."",""community_issues"":""Affordable housing, traffic congestion, gentrification."",""preserve_culture_importance"":""Important""}","","","","","","","","","","","","","","","","","","","","[]","",""
"","","","","","survey-likert","385","1739447","0.0-385.0","","","","","","","","","","","","20486","","{""likert_disappear"":1,""likert_badenglish"":1,""likert_identity"":3,""likert_unity"":1}","","","","","","","","","","","","","","","","","","","","","[3,0,1,2]",""
"","","","","","survey-likert","386","1745148","0.0-386.0","","","","","","","","","","","","5447","","{""Q0"":3}","","","","","","","","","","","","","","","","","","","","","[0]",""
"","","","","","survey","387","1748684","0.0-387.0","","","","","","","","","","","","3274","","{""futurestudies"":""Yes""}","","","","","","","","","","","","","","","","","","","","[]","",""
"false","","","","","pipe","388","1780490","0.0-388.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","{""error"":""OSF_UPLOAD_ERROR"",""message"":""An error occurred while uploading the data to OSF""}"
